,title,url,lead_par,date,region
1824,"The Communist Party has declared war on idol worship, part of a broader crackdown on what it sees as toxic celebrity culture that is poisoning the minds of the country’s youth.",https://www.nytimes.com/2021/08/27/business/media/china-celebrity-culture.html,"China’s online censors have for years relentlessly silenced political dissidents, #MeToo activists, liberal intellectuals, satirists and anybody else who has threatened to disturb the digital peace.",2021-08-27T11:44:08+0000,Asia Pacific
1825,"As Afghans flee the Taliban, the experiences of a fellow countryman, Saidullah Karimi, warn of tough times ahead, but also carry a message of hope.",https://www.nytimes.com/2021/08/27/world/europe/afghanistan-refugee-hope.html,"When Saidullah Karimi walks into the room, Athena’s blue eyes light up. When Mr. Karimi straightens his arm, Athena does, too. When he makes a fist, then uncurls his fingers, Athena does the same.",2021-08-27T14:26:13+0000,Asia Pacific
1826,"As we confront climate change, focusing on a single metric, like greenhouse gas emissions, could leave other harmful practices unaddressed.",https://www.nytimes.com/2021/08/27/opinion/plastics-fossil-fuels.html,"As the United States comes to grips with the climate crisis, fossil fuels will slowly recede from being primary sources of energy. That’s the good news. But the bad news is that the petrochemical industry is counting on greatly increasing the production of plastics and toxic chemicals made from fossil fuels to profit from its reserves of oil and gas.",2021-08-27T19:06:39+0000,Asia Pacific
1827,"Rylee McCollum, barely older than the war itself, had a wife and a baby on the way. He was one of the first publicly identified American victims of the suicide bombing at Kabul’s airport.",https://www.nytimes.com/2021/08/27/world/asia/marine-killed.html,"After Lance Cpl. Rylee McCollum, 20, landed in Afghanistan with his Marine unit, his father, Jim, began checking his phone for a little green dot. Mr. McCollum had not been able to talk with his son, but the green dot next to Rylee’s name on a messaging app meant that he was online. That he was still OK.",2021-08-27T19:33:17+0000,Asia Pacific
1828,"The former police officer, from the Hazara ethnic minority, had hoped to help his family escape the Taliban. Instead, he is now numbered among the scores killed at the Kabul airport.",https://www.nytimes.com/2021/08/27/world/asia/afghanistan-airport-bombing-family.html,"KABUL, Afghanistan — In a shed beside the mosque his father had helped to build, Hussein’s body lay on a marble slab on Friday morning as his brother Hamid and other relatives washed him for burial. Delicately, they patched the shrapnel wounds that had killed him the day before, using bits of cotton and plaster, and clear plastic tape.",2021-08-27T19:36:40+0000,Asia Pacific
1829,Declassified portions of a report presented to President Biden revealed divisions among federal agencies over whether the virus came from a lab leak or emerged more naturally.,https://www.nytimes.com/2021/08/27/us/politics/covid-origin-lab-leak.html,"WASHINGTON — American intelligence agencies have not been able to determine if the coronavirus pandemic was the result of an accidental leak from a lab or if it emerged more naturally, according to declassified portions of a report to the White House that were released on Friday.",2021-08-27T20:00:22+0000,Asia Pacific
1830,"The Pentagon said its drone strike appeared to have killed a planner for the terror group, which claimed responsibility for the blast at Kabul’s airport that left more than 170 dead.",https://www.nytimes.com/2021/08/27/world/asia/kabul-afghanistan-airport-bombing.html,"The U.S. military said on Friday night that it had launched its first reprisal strike for the devastating suicide bombing at Kabul’s airport the day before, using a drone to target and apparently kill a planner for the group that claimed responsibility for the deaths of as many as 170 civilians and 13 U.S. service members.",2021-08-27T21:34:45+0000,Asia Pacific
1831,"A Times correspondent who grew up in the Afghan capital returned before the Taliban’s victory, taking in the end of one era and the fearful start of another.",https://www.nytimes.com/2021/08/28/world/asia/kabul-airport-bombing.html,"KABUL, Afghanistan — In the hours before the Taliban walked into Kabul, and the two-decade quest to build a democratic Afghanistan tumbled into fear and uncertainty, I left my parents’ home to take a bus around the city. This was not a reporting outing. It was personal.",2021-08-28T08:58:48+0000,Asia Pacific
1832,Some senior members of the Buddhist clergy have given their blessing to the generals in power. But hundreds of lower-ranking monks have been jailed for protesting.,https://www.nytimes.com/2021/08/28/world/asia/myanmar-monks-coup.html,"Day after day, despite a raging pandemic and the threat of snipers’ bullets, a small band of Buddhist monks in burgundy robes gathers in the city of Mandalay in Myanmar. Their acts of dissent last only a few minutes, hasty candlelight vigils or flash-mob protests in the shadow of a monastery with gilded eaves.",2021-08-28T09:00:20+0000,Asia Pacific
1833,The U.S. military said that it had killed its target in the first strike since a deadly attack on the Kabul airport.,https://www.nytimes.com/2021/08/28/world/asia/the-us-retaliates-over-the-airport-bombing-days-before-the-withdrawal-deadline.html,"Two “high-profile” Islamic State militants were killed in a retaliatory airstrike carried out in a mountainous region of Afghanistan following the suicide bombing attack at Kabul’s airport that killed scores of people on Thursday, U.S. military officials said.",2021-08-28T12:01:03+0000,Asia Pacific
1834,"Britain is ending its civilian evacuations from Afghanistan on Saturday, the head of the British armed forces said, telling the BBC that the operation had “gone as well as it could do in the circumstances.”",https://www.nytimes.com/2021/08/28/world/asia/the-uk-is-ending-its-civilian-evacuations-from-kabul-today.html,"Britain is ending its civilian evacuations from Afghanistan on Saturday, the head of the British armed forces said, telling the BBC that the operation had “gone as well as it could do in the circumstances.”",2021-08-28T13:01:28+0000,Asia Pacific
1835,But the Biden administration is close to finishing a new playbook for counterterrorism strikes outside conventional war zones.,https://www.nytimes.com/2021/08/28/us/politics/biden-drones.html,"WASHINGTON — The Biden administration has nearly completed a policy to govern counterterrorism drone strikes and commando raids outside conventional war zones, but the abrupt collapse of the Afghan government and a recent flurry of strikes in Somalia have raised new problems, according to current and former officials.",2021-08-28T14:00:55+0000,Asia Pacific
1836,"Hundreds of thousands of Afghans are still thought to be seeking to flee the country, but President Biden and other global leaders have acknowledged that many will not get out before the deadline.",https://www.nytimes.com/2021/08/28/world/asia/afghanistan-evacuations.html,The sweeping international effort to evacuate thousands of vulnerable Afghans and foreign nationals from Kabul’s airport neared completion on Saturday as the United States continued to withdraw its remaining troops from Taliban-controlled Afghanistan after carrying out a retaliatory airstrike in response to a devastating terrorist attack.,2021-08-28T15:40:03+0000,Asia Pacific
1837,President Biden’s reductionist formula has prompted a debate over whether the mayhem in Kabul was inevitable or the result of a failure to consider other options.,https://www.nytimes.com/2021/08/28/us/politics/trump-taliban-biden-afghanistan.html,"As the American military withdrawal from Afghanistan capping an ill-fated 20-year war turned uglier and deadlier in recent days, President Biden has stood by his decision but at the same time repeatedly singled out one person in particular to blame: his predecessor.",2021-08-28T16:12:33+0000,Asia Pacific
1838,Evacuations are slowing as U.S. officials estimate that about 350 Americans are still trying to leave Afghanistan.,https://www.nytimes.com/2021/08/28/world/asia/uk-france-afghanistan-evacuation-withdrawal.html,"U.S. officials again warned Americans to leave the Kabul airport area immediately because of a security threat, hours after President Biden said that another terrorist attack there was “highly likely” in the coming days.",2021-08-28T17:21:22+0000,Asia Pacific
1839,They had an average age of just over 22 and came from towns across the country.,https://www.nytimes.com/article/us-soldiers-killed-afghanistan.html,"The Department of Defense on Saturday identified the 13 members of the U.S. military who were killed in the attack on the airport in Kabul, Afghanistan, on Thursday as they worked to evacuate people to safety. They hailed from across the country — from California to Wyoming to Tennessee — and had an average age of just over 22. Eleven were Marines, one was a Navy medic and another was a member of the Army.",2021-08-28T20:39:33+0000,Asia Pacific
