,title,url,lead_par,date,region
414, "Sports appeals court rejects stay on Russia soccer ban by FIFA", https://www.upi.com/Top_News/World-News/2022/03/18/Switzerland-court-of-arbitration-sport-Russia-soccer-FIFA/5171647608715/, "March 18 (UPI) -- The Court of Arbitration for Sport in Switzerland on Friday rejected Russia's bid to freeze a decision by FIFA to ban all Russian soccer teams and clubs from its competitions, including the World Cup.", March 18 2022, Russia
415, "Biden speaks with Chinese leader Xi Jinping about Russia's war in Ukraine", https://www.upi.com/Top_News/US/2022/03/18/joe-biden-call-xi-jinping-russia-ukraine/1471647605010/, "March 18 (UPI) -- President Joe Biden spoke with Chinese President Xi Jinping Friday in a high-stakes phone call during which he was expected to warn the Chinese leader against aiding Russia militarily or financially.", March 18 2022, Russia
416, "Russia's Vladimir Putin not a fascist, totalitarian or revolutionary -- he's a reactionary tyrant", https://www.upi.com/Voices/2022/03/18/Vladimir-Putin-reactionary-tyrant-Ukraine/8841647605709/, "March 18 (UPI) -- What Russia's Vladimir Putin retains from the Soviet era is not its utopianism but its late-period security obsession, via his personal background in the KGB.", March 18 2022, Russia
417, "Russian airstrikes target Kyiv and Lviv, near Ukraine-Poland border", https://www.upi.com/Top_News/World-News/2022/03/18/ukraine-russia-war-kyiv-lviv-attacks/2231647600932/, "March 18 (UPI) -- Russia unleashed shelling on several cities in Ukraine on Friday, including the capital Kyiv and Lviv, which has been a hub for refugees trying to escape the war and cross into Poland.", March 18 2022, Russia
418, "Biden calls Putin 'pure thug' and 'violent dictator' during St. Patrick's Day luncheon", https://www.upi.com/Top_News/US/2022/03/17/Biden-calls-Putin-pure-thug-violent-dictator-St-Patricks-Day-luncheon/8141647548308/, "March 17 (UPI) -- President Joe Biden described Russian President Vladimir Putin a "pure thug" and a "violent dictator" in response to Russia's invasion of Ukraine during the annual Friends of Ireland Luncheon Thursday.", March 17 2022, Russia
419, "Russian court extends WNBA star Brittney Griner's detention to May 19", https://www.upi.com/Top_News/World-News/2022/03/17/extends-detention-wnba-star-brittney-griner-may-cannabis-oil-charge/6351647534150/, "March 17 (UPI) -- A Russian court extended WNBA star Brittney Griner's detention to May 19 after she was arrested Feb. 17 on a cannabis oil drug charge, the Russia state news agency TASS reported.", March 17 2022, Russia
420, "Getting weapons to Ukraine requires security for vulnerable supply chains", https://www.upi.com/Voices/2022/03/17/ukraine-Ukraine-weapons-supply-chain/6411647519648/, "March 17 (UPI) -- Once the United States approves a request for military aid, how do the weapons get from the U.S. storage sites in Europe into the hands of Ukrainian soldiers?", March 17 2022, Russia
421, "Olga Smirnova leaves Russia's Bolshoi Ballet for Netherlands over Ukraine invasion", https://www.upi.com/Entertainment_News/2022/03/17/netherlands-Olga-Smirnova-leaves-Russia/4301647504539/, "March 17 (UPI) -- Olga Smirnova, a Russian prima ballerina with Moscow's historic Bolshoi Ballet, has left her company to join the Dutch National Ballet over the Kremlin's invasion of Ukraine.", March 17 2022, Russia
422, "On This Day: White South Africans vote to end apartheid", https://www.upi.com/Top_News/2022/03/17/thisday-march17/2111647202631/, "March 17 (UPI) -- On March 17, 1992, South African Whites, by a margin of 68.7% to 31.2%, voted to end minority rule.", March 17 2022, Russia
423, "The Almanac", https://www.upi.com/Top_News/2022/03/17/UPI-Almanac-for-Thursday-March-17-2022/2691647202634/, "On March 17, 1992, South African whites, by a margin of 68.7% to 31.2%, voted to end minority rule.", March 17 2022, Russia
424, "Ukraine, Moldova join European power grid after cutting ties with Russia", https://www.upi.com/Top_News/World-News/2022/03/17/ukraine-Moldova-end-power-relationship-Russia/8831647495314/, "March 17 (UPI) -- Ukraine and Moldova have been successfully connected to the Continental European power system, officials said, paving the way for the two countries to permanently sever their power relationship with Russia.", March 17 2022, Russia
425, "U.S., allies launch task force to crack down on Russian oligarchs", https://www.upi.com/Top_News/US/2022/03/17/launch-Russian-oligarch-task-force/8821647489883/, "March 17 (UPI) -- The United States and several of its democratic allies have launched an international task force with the mission to crack down on Russian oligarchs violating sanctions.", March 17 2022, Russia
426, "Russia bombs Ukrainian theater serving as civilian shelter", https://www.upi.com/Top_News/World-News/2022/03/16/ukraine-Ukraine-fighting-war-Russia-Mariupol/4211647457699/, "March 16 (UPI) -- Russian forces on Wednesday bombed a theater in Mariupol, Ukraine, where hundreds of civilians were taking shelter, said city officials who were unable to confirm casualties.", March 16 2022, Russia
427, "Experts tell House panel Russia is committing war crimes", https://www.upi.com/Top_News/US/2022/03/16/House-panel-Russia-war-crimes-Ukraine/1101647458974/, "WASHINGTON, March 16 (UPI) -- Minutes after Ukrainian President Volodymyr Zelensky appealed for help to the U.S. Congress, members of a House subcommittee heard from experts who said the civilian casualties in Russia's invasion constitute war crimes.", March 16 2022, Russia
428, "International court orders Russia to suspend war against Ukraine", https://www.upi.com/Top_News/World-News/2022/03/16/Netherlands-International-Court-Justice-Ukraine-Russia/2561647450377/, "March 16 (UPI) -- The International Court of Justice in The Hague on Wednesday ordered Russia to immediately suspend its war against Ukraine in a move largely seen as symbolic with no one from the Kremlin present.", March 16 2022, Russia
429, "Ukrainian refugees face deep psychological scars", https://www.upi.com/Health_News/2022/03/16/Ukraine-refugees-psychological-scars/6091647437061/, "Mental health experts warn of a Ukrainian refugee crisis that risks leaving a nation of 43 million with deep psychological scars for years to come.", March 16 2022, Russia
430, "U.S., Canadian forces performing military exercises to test defenses in Arctic", https://www.upi.com/Top_News/US/2022/03/16/canada-military-exercises-drills-arctic/9991647431797/, "March 16 (UPI) -- U.S. and Canadian military forces are conducting military exercises in the Arctic region on Wednesday, officials said, which have added significance with Russia's ongoing war in Ukraine.", March 16 2022, Russia
431, "War in Ukraine: realities, myths and blunders", https://www.upi.com/Voices/2022/03/16/ukraine-Harlan-Ullman-Ukraine-Russia-blunders/2881647430786/, "March 16 (UPI) -- In the Ukraine war, one reality is most troubling. That is the diametrically opposed views of Western and Russian perceptions of the war, how it is being waged and who is at fault.", March 16 2022, Russia
432, "Biden approves $800M in aid after Ukraine's Zelensky appeals to Congress", https://www.upi.com/Top_News/US/2022/03/16/ukraine-russia-war-volodymyr-zelensky-address-congress/7681647395895/, "March 16 (UPI) -- U.S. President Joe Biden announced another $800 million in military aid for Ukraine after President Volodymyr Zelensky made a rare appeal for assistance before a joint session of Congress on Wednesday.", March 16 2022, Russia
433, "Switzerland extends sanctions to Belarus for aiding Russia in Ukraine war", https://www.upi.com/Top_News/World-News/2022/03/16/switzerland-sanctions-Belarus-Russia-war/1291647421319/, "March 16 (UPI) -- Historically neutral Switzerland announced sanctions Wednesday against Belarus over its actions to aid Russia in its invasion of Ukraine.", March 16 2022, Russia
434, "Senate passes resolution to condemn Russia's invasion, support war crimes probes", https://www.upi.com/Top_News/US/2022/03/16/Senate-condmns-Putin-over-Ukraine/4871647413219/, "March 16 (UPI) -- The U.S. Senate unanimously passed legislation condemning Russian President Vladimir Putin and his regime for invading Ukraine as well as calls for investigations into alleged crimes committed amid the ongoing war.", March 16 2022, Russia
435, "On This Day: 1st U.S. Black newspaper Freedom's Journal published", https://www.upi.com/Top_News/2022/03/16/On-This-Day-1st-US-Black-newspaper-Freedoms-Journal-published/3441647200793/, "March 16 (UPI) -- On March 16, 1827, Freedom's Journal, the first Black-owned and -operated newspaper in the United States, was published in New York.", March 16 2022, Russia
436, "The Almanac", https://www.upi.com/Top_News/2022/03/16/UPI-Almanac-for-Wednesday-March-16-2022/8211647200799/, "On March 16, 1827, Freedom's Journal, the first Black-owned and -operated newspaper in the United States, was published in New York.", March 16 2022, Russia
437, "Russia withdraws from Council of Europe", https://www.upi.com/Top_News/World-News/2022/03/16/withdraws-from-Council-of-Europe/6281647402241/, "March 15 (UPI) -- Russia has announced its withdrawal from the Council of Europe as member states sought its removal from the human rights watchdog over the Kremlin's war in Ukraine.", March 16 2022, Russia
438, "Biden signs $1.5 trillion spending bill, including $13.6 billion in Ukraine aid", https://www.upi.com/Top_News/US/2022/03/15/Biden-signs-15-trillion-spending-bill-136-billion-Ukraine-adi/1641647378835/, "March 15 (UPI) -- President Joe Biden signed a $1.5 trillion bill that will fund the goverment through the end of the fiscal year on Sept. 30 and provide billions of dollars of aid to Ukraine.", March 15 2022, Russia
439, "Biden plans to travel to Europe next week to discuss Russia", https://www.upi.com/Top_News/US/2022/03/15/President-Joe-Biden-Europe-travel/1641647373974/, "March 15 (UPI) -- President Joe Biden plans to travel to Brussels next week to meet with world leaders to discuss Russia's invasion of Ukraine, White House press secretary Jen Psaki announced Tuesday.", March 15 2022, Russia
440, "Volodymyr Zelensky urges Canadian Parliament to close Ukraine's airspace", https://www.upi.com/Top_News/World-News/2022/03/15/Canada-Ukraine-Zelensky-Trudeau-Russia/6421647365362/, "March 15 (UPI) -- Ukrainian President Volodymyr Zelensky on Tuesday made an emotional plea to Canada and other nations to take control of the airspace over his country to stop Russia's bombings of multiple cities.", March 15 2022, Russia
441, "Russia sanctions Biden, Blinken, 11 other U.S. leaders", https://www.upi.com/Top_News/World-News/2022/03/15/Russia-sanctions-Biden-Blinken/4281647364864/, "March 15 (UPI) -- The Russian government on Tuesday announced sanctions on more than a dozen U.S. leaders, including President Joe Biden and Secretary of State Antony Blinken.", March 15 2022, Russia
442, "Tesla increases prices after CEO Elon Musk tweets about inflation", https://www.upi.com/Top_News/World-News/2022/03/15/Austin-Texas-Tesla-Elon-Musk-electric-vehicles-inflation/6061647361095/, "March 15 (UPI) -- Tesla early Tuesday raised prices on all its vehicles in the United States -- two days after CEO Elon Musk said on Twitter that the auto company and his SpaceX business were feeling the pressure of inflation.", March 15 2022, Russia
443, "Producer who protested war on Russian TV fined", https://www.upi.com/Top_News/US/2022/03/15/russia-state-tv-producer-live-broadcast-antiwar-protest-missing-human-rights-lawyers-say/6551647356560/, "March 15 (UPI) -- A Russia's state Channel One editor and television producer who popped up behind the live news broadcast's anchor with an antiwar message has been fined 30,000 rubles, or $280.", March 15 2022, Russia
444, "State Department: We're fighting spread of propaganda, disinformation from Russia", https://www.upi.com/Top_News/US/2022/03/15/senate-hearing-authoritarianism-vladimir-putin/5921647351139/, "WASHINGTON, March 15 (UPI) -- The State Department is conducting "extensive media outreach" to fight the spread of propaganda and disinformation coming from Russia, officials told lawmakers Tuesday.", March 15 2022, Russia
